"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"02","Renault","Clio","Automóviles","Subcompactos",1007
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"02","Renault","Scenic","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"02","Volkswagen","Beetle","Automóviles","Compactos",2460
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"02","Volkswagen","Beetle Cabrio","Automóviles","Compactos",2808
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"02","Volkswagen","Bora","Automóviles","Compactos",7311
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"02","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",1549
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Chrysler","PT Cruiser","Automóviles","Compactos",14111
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",9461
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",5451
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","F 150","Camiones ligeros","Pick Ups",670
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","F 250","Camiones ligeros","Pick Ups",450
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","F 350","Camiones ligeros","Pick Ups",781
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","F 450","Camiones ligeros","Pick Ups",162
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","F 550","Camiones ligeros","Pick Ups",125
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","Fiesta Ikon","Automóviles","Subcompactos",1026
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","Focus ZX3","Automóviles","Compactos",2493
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Ford Motor","H - 215","Camiones ligeros","Pick Ups",1296
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",4771
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Aztek SUV","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",2058
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",1654
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Chevy 5 Ptas","Automóviles","Subcompactos",1925
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",1135
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",588
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","HHR 5 PTAS","Automóviles","Compactos",11
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Kodiak Chassis Cab Class 6 PBV23,900","Camiones ligeros","Pick Ups",53
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",80
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Kodiak Chassis Cab Class 8 PBV36,000","Camiones ligeros","Pick Ups",7
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Rendezvous","Camiones ligeros","Minivans",3786
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",223
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",201
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",150
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Suburban SUV-","Camiones ligeros","SUV's",5997
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Sunfire GT 2 Ptas","Automóviles","Compactos",2566
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","General Motors","Sunfire 4 Ptas","Automóviles","Compactos",1237
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Honda","Accord 4PTS-","Automóviles","De Lujo",1865
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",2101
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",247
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",899
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Pickup King Cab STD","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",534
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Platina 4 PTS","Automóviles","Subcompactos",4526
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Sentra 4 PTS","Automóviles","Compactos",13079
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Tsubame","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",6293
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Renault","Clio","Automóviles","Subcompactos",1694
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Renault","Scenic","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Volkswagen","Beetle","Automóviles","Compactos",2673
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Volkswagen","Beetle Cabrio","Automóviles","Compactos",3258
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Volkswagen","Bora","Automóviles","Compactos",12531
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"03","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",3483
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Chrysler","PT Cruiser","Automóviles","Compactos",15727
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",664
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",11561
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",5187
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","F 150","Camiones ligeros","Pick Ups",903
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","F 250","Camiones ligeros","Pick Ups",370
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","F 350","Camiones ligeros","Pick Ups",873
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","F 450","Camiones ligeros","Pick Ups",326
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","F 550","Camiones ligeros","Pick Ups",78
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","Fiesta Ikon","Automóviles","Subcompactos",566
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","Focus ZX3","Automóviles","Compactos",3850
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Ford Motor","H - 215","Camiones ligeros","Pick Ups",1488
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",7073
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Aztek SUV","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",2388
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",1650
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Chevy 5 Ptas","Automóviles","Subcompactos",1850
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",1523
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",833
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","HHR 5 PTAS","Automóviles","Compactos",107
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Kodiak Chassis Cab Class 6 PBV23,900","Camiones ligeros","Pick Ups",51
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",189
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Kodiak Chassis Cab Class 8 PBV36,000","Camiones ligeros","Pick Ups",55
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Rendezvous","Camiones ligeros","Minivans",5036
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",319
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",379
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",403
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Suburban SUV-","Camiones ligeros","SUV's",9736
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Sunfire GT 2 Ptas","Automóviles","Compactos",3618
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","General Motors","Sunfire 4 Ptas","Automóviles","Compactos",1958
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Honda","Accord 4PTS-","Automóviles","De Lujo",1995
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",1215
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",116
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",777
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Nissan","Pickup King Cab STD","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2005,"04","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",355
