"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Toyota","Tacoma-","Camiones ligeros","Pick Ups",6891
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Volkswagen","Beetle","Automóviles","Compactos",3917
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Volkswagen","Beetle Cabrio","Automóviles","Compactos",2485
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Volkswagen","Golf-","Automóviles","Compactos",8026
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos",4762
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Volkswagen","Jetta","Automóviles","Compactos",24545
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"03","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos",21
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",12021
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Chrysler","Journey","Camiones ligeros","SUV's",16236
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Chrysler","Promaster","Camiones ligeros","SUV's",1468
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",210
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",5448
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",2456
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Fiat","Fiat 500-","Automóviles","Subcompactos",2784
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",6483
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",3781
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Ford Motor","Fusion","Automóviles","Compactos",26918
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","Ford Motor","MKZ-","Automóviles","De Lujo",3495
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2015,"04","General Motors","Aveo-","Automóviles","Subcompactos",6871
