"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Blazer","Camiones ligeros","SUV's",4657
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",34
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Cruze 5 Ptas","Automóviles","Compactos",2302
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Equinox SUV-","Camiones ligeros","SUV's",19213
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",9445
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",13081
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Terrain SUV-","Camiones ligeros","SUV's",10991
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","General Motors","Trax","Camiones ligeros","SUV's",10583
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Honda","Fit-","Automóviles","Subcompactos",6086
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Honda","HR-V-","Camiones ligeros","SUV's",14454
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","JAC","Frison","Camiones ligeros","Pick Ups",35
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","JAC","J4","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","JAC","Sei2","Camiones ligeros","SUV's",154
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","JAC","Sei3","Camiones ligeros","SUV's",38
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","JAC","Sei7","Camiones ligeros","SUV's",25
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","KIA","Forte-","Automóviles","Compactos",11793
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",612
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",2839
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",2692
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","KIA","KIA Río Sedan-","Automóviles","Subcompactos",6364
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",3310
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",1412
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",68
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",542
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Mercedes Benz_Prod_Expo","Clase A Sedán_","Automóviles","De Lujo",334
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","Kicks","Camiones ligeros","SUV's",10926
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","March","Automóviles","Subcompactos",6568
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","Note","Automóviles","Compactos",2165
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","NP300","Camiones ligeros","Pick Ups",8120
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",1678
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",38
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","QX50","Camiones ligeros","SUV's",587
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","Sentra","Automóviles","Compactos",22175
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Nissan","Versa","Automóviles","Compactos",12075
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Toyota","Tacoma-","Camiones ligeros","Pick Ups",14345
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Toyota","Yaris-R","Automóviles","Subcompactos",2856
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Volkswagen","Beetle","Automóviles","Compactos",1938
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Volkswagen","Beetle Cabrio","Automóviles","Compactos",968
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Volkswagen","Golf-","Automóviles","Compactos",3409
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos",1944
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Volkswagen","Jetta","Automóviles","Compactos",9686
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"01","Volkswagen","Tiguan-","Camiones ligeros","SUV's",19515
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Audi","Q5","Camiones ligeros","SUV's",16031
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",9307
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",15636
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","Journey","Camiones ligeros","SUV's",5985
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","Promaster","Camiones ligeros","SUV's",5339
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",33
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",2879
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",757
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Fiat","Fiat 500-","Automóviles","Subcompactos",285
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",5985
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Ford Motor","Fusion","Automóviles","Compactos",11001
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Ford Motor","Fusion Hibrido","Automóviles","Compactos",9628
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Ford Motor","MKZ-","Automóviles","De Lujo",2227
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Ford Motor","MKZ Hibrido-","Automóviles","De Lujo",363
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Blazer","Camiones ligeros","SUV's",2579
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",7
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Cruze 5 Ptas","Automóviles","Compactos",2586
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Equinox SUV-","Camiones ligeros","SUV's",15724
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",606
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",140
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",159
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",19347
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Terrain SUV-","Camiones ligeros","SUV's",9859
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","General Motors","Trax","Camiones ligeros","SUV's",10494
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Honda","Fit-","Automóviles","Subcompactos",5491
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Honda","HR-V-","Camiones ligeros","SUV's",12370
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","JAC","Frison","Camiones ligeros","Pick Ups",30
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","JAC","J4","Automóviles","Subcompactos",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","JAC","Sei2","Camiones ligeros","SUV's",191
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","JAC","Sei3","Camiones ligeros","SUV's",134
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","JAC","Sei7","Camiones ligeros","SUV's",91
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","KIA","Forte-","Automóviles","Compactos",10344
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",449
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",2949
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",2600
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","KIA","KIA Río Sedan-","Automóviles","Subcompactos",6158
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",2506
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",1403
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",59
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",4866
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Mercedes Benz_Prod_Expo","Clase A Sedán_","Automóviles","De Lujo",2507
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","Kicks","Camiones ligeros","SUV's",11682
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","March","Automóviles","Subcompactos",5536
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","Note","Automóviles","Compactos",1805
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","NP300","Camiones ligeros","Pick Ups",8130
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",1794
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",38
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","QX50","Camiones ligeros","SUV's",1169
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","Sentra","Automóviles","Compactos",20914
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Nissan","Versa","Automóviles","Compactos",12783
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Toyota","Tacoma-","Camiones ligeros","Pick Ups",13516
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Toyota","Yaris-R","Automóviles","Subcompactos",3092
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Volkswagen","Beetle","Automóviles","Compactos",1184
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Volkswagen","Beetle Cabrio","Automóviles","Compactos",864
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Volkswagen","Golf-","Automóviles","Compactos",3653
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos",1689
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Volkswagen","Jetta","Automóviles","Compactos",11256
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"02","Volkswagen","Tiguan-","Camiones ligeros","SUV's",16576
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Audi","Q5","Camiones ligeros","SUV's",16749
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",10791
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",18846
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","Journey","Camiones ligeros","SUV's",9201
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","Promaster","Camiones ligeros","SUV's",5304
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",74
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",3730
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",1572
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Fiat","Fiat 500-","Automóviles","Subcompactos",259
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",6266
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Ford Motor","Fusion","Automóviles","Compactos",9902
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Ford Motor","Fusion Hibrido","Automóviles","Compactos",10379
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Ford Motor","MKZ-","Automóviles","De Lujo",2434
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","Ford Motor","MKZ Hibrido-","Automóviles","De Lujo",877
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","General Motors","Blazer","Camiones ligeros","SUV's",5735
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2019,"03","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
