"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",16866
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Chrysler","Journey","Camiones ligeros","SUV's",16072
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Chrysler","Promaster","Camiones ligeros","SUV's",2933
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",76
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",2367
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",4036
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Fiat","Fiat 500-","Automóviles","Subcompactos",1874
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",5084
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",3964
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Ford Motor","Fusion","Automóviles","Compactos",30539
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","Ford Motor","MKZ-","Automóviles","De Lujo",1698
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",34
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",9493
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",213
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",21333
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",153
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2016,"01","General Motors","Sonic-","Automóviles","Subcompactos",4825
