"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",5546
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Cruze 5 Ptas","Automóviles","Compactos",845
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Equinox SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",13666
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",18720
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",193
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Sonic-","Automóviles","Subcompactos",3096
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",263
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","General Motors","Trax","Camiones ligeros","SUV's",13223
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Honda","Fit-","Automóviles","Subcompactos",3723
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Honda","HR-V-","Camiones ligeros","SUV's",12338
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","KIA","Forte-","Automóviles","Compactos",10904
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","KIA","Forte Hatchback","Automóviles","Compactos",91
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",1871
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Mazda","Mazda 2-","Automóviles","Subcompactos",2102
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",5344
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",6077
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Mercedes Benz_Prod_Expo","Clase A Sedán_","Automóviles","De Lujo",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Chasis Largo Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Frontier L4","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Kicks","Camiones ligeros","SUV's",4917
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","March","Automóviles","Subcompactos",5484
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Note","Automóviles","Compactos",5478
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","NP300","Camiones ligeros","Pick Ups",9742
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",2714
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",75
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Sentra","Automóviles","Compactos",24168
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Tiida Sedan","Automóviles","Compactos",984
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",3797
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Nissan","Versa","Automóviles","Compactos",16563
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Toyota","Tacoma-","Camiones ligeros","Pick Ups",10341
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Toyota","Yaris-R","Automóviles","Subcompactos",4811
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Beetle","Automóviles","Compactos",2796
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Beetle Cabrio","Automóviles","Compactos",2882
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Golf-","Automóviles","Compactos",6373
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos",4161
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Jetta","Automóviles","Compactos",25209
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos",265
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"02","Volkswagen","Tiguan-","Camiones ligeros","SUV's",64
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Audi","Q5","Camiones ligeros","SUV's",7760
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",20163
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",5807
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","Journey","Camiones ligeros","SUV's",12756
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","Promaster","Camiones ligeros","SUV's",5140
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",22
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",2506
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",3702
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Fiat","Fiat 500-","Automóviles","Subcompactos",1061
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",7496
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Ford Motor","Fusion","Automóviles","Compactos",22808
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Ford Motor","Fusion Hibrido","Automóviles","Compactos",8119
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Ford Motor","MKZ-","Automóviles","De Lujo",4752
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Aveo-","Automóviles","Subcompactos",10188
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",1746
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Cruze 5 Ptas","Automóviles","Compactos",4093
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Equinox SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",15672
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",21640
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",202
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Sonic-","Automóviles","Subcompactos",3371
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",225
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","General Motors","Trax","Camiones ligeros","SUV's",12255
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Honda","Fit-","Automóviles","Subcompactos",3272
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Honda","HR-V-","Camiones ligeros","SUV's",17896
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","KIA","Forte-","Automóviles","Compactos",12473
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","KIA","Forte Hatchback","Automóviles","Compactos",133
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",2251
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Mazda","Mazda 2-","Automóviles","Subcompactos",3584
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",5110
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",5852
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Mercedes Benz_Prod_Expo","Clase A Sedán_","Automóviles","De Lujo",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Chasis Largo Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Frontier L4","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Kicks","Camiones ligeros","SUV's",3947
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","March","Automóviles","Subcompactos",6354
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Note","Automóviles","Compactos",4538
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","NP300","Camiones ligeros","Pick Ups",11517
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",3142
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",72
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Sentra","Automóviles","Compactos",29529
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Tiida Sedan","Automóviles","Compactos",1677
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",5335
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Nissan","Versa","Automóviles","Compactos",20763
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Toyota","Tacoma-","Camiones ligeros","Pick Ups",9898
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Toyota","Yaris-R","Automóviles","Subcompactos",4433
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Beetle","Automóviles","Compactos",3773
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Beetle Cabrio","Automóviles","Compactos",3400
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Golf-","Automóviles","Compactos",6680
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos",4905
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Jetta","Automóviles","Compactos",29023
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos",318
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"03","Volkswagen","Tiguan-","Camiones ligeros","SUV's",88
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Audi","Q5","Camiones ligeros","SUV's",11915
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",17409
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",8478
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","Journey","Camiones ligeros","SUV's",5494
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","Promaster","Camiones ligeros","SUV's",3848
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",167
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",1722
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",3335
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Fiat","Fiat 500-","Automóviles","Subcompactos",694
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",5600
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Ford Motor","Fusion","Automóviles","Compactos",13333
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Ford Motor","Fusion Hibrido","Automóviles","Compactos",6035
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","Ford Motor","MKZ-","Automóviles","De Lujo",3909
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","General Motors","Aveo-","Automóviles","Subcompactos",3823
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",1388
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","General Motors","Cruze 5 Ptas","Automóviles","Compactos",2503
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","General Motors","Equinox SUV-","Camiones ligeros","SUV's",4026
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2017,"04","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",13524
