"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Ford Motor","Fusion","Automóviles","Compactos",13084
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Ford Motor","H - 215","Camiones ligeros","Pick Ups",620
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Ford Motor","LCF","Camiones ligeros","Pick Ups",206
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Ford Motor","Milan-","Automóviles","De Lujo",3142
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Ford Motor","MKZ-","Automóviles","De Lujo",3176
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",4665
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",1581
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",1242
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Chevy 5 Ptas","Automóviles","Subcompactos",1024
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",625
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",2625
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","HHR 5 PTAS","Automóviles","Compactos",6109
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Kodiak Chassis Cab Class 6 PBV23,900","Camiones ligeros","Pick Ups",41
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",100
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Kodiak Chassis Cab Class 8 PBV36,000","Camiones ligeros","Pick Ups",146
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Rendezvous","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",6233
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",726
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","Suburban SUV-","Camiones ligeros","SUV's",3946
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","General Motors","VUE","Camiones ligeros","SUV's",1742
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Honda","Accord 4PTS-","Automóviles","De Lujo",942
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",1770
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",231
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",1414
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Pickup King Cab STD","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",496
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Platina 4 PTS","Automóviles","Subcompactos",515
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Sentra","Automóviles","Compactos",11259
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Sentra 4 PTS","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Tiida Sedan","Automóviles","Compactos",2829
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Tiida 5 PTS","Automóviles","Compactos",11918
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Tsubame","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",5369
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Renault","Clio","Automóviles","Subcompactos",1500
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Renault","Scenic","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Toyota","Tacoma-","Camiones ligeros","Pick Ups",1922
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Volkswagen","Beetle","Automóviles","Compactos",2622
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Volkswagen","Beetle Cabrio","Automóviles","Compactos",2543
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Volkswagen","Bora","Automóviles","Compactos",14977
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Volkswagen","Bora TDI","Automóviles","Compactos",54
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Volkswagen","Jetta TDI","Automóviles","Compactos",19
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"04","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",5348
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Chrysler","PT Cruiser","Automóviles","Compactos",11532
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",1545
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",7589
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Chrysler","RAM 3500","Camiones ligeros","Pick Ups",8878
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",344
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","F 150","Camiones ligeros","Pick Ups",775
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","F 250","Camiones ligeros","Pick Ups",836
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","F 350","Camiones ligeros","Pick Ups",639
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","F 450","Camiones ligeros","Pick Ups",86
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","F 550","Camiones ligeros","Pick Ups",33
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","Fiesta Ikon","Automóviles","Subcompactos",530
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","Fusion","Automóviles","Compactos",17822
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","H - 215","Camiones ligeros","Pick Ups",915
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","LCF","Camiones ligeros","Pick Ups",373
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","Milan-","Automóviles","De Lujo",3428
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Ford Motor","MKZ-","Automóviles","De Lujo",3763
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",4877
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",2801
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",1619
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Chevy 5 Ptas","Automóviles","Subcompactos",1762
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",680
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",2870
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","HHR 5 PTAS","Automóviles","Compactos",8744
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Kodiak Chassis Cab Class 6 PBV23,900","Camiones ligeros","Pick Ups",73
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",142
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Kodiak Chassis Cab Class 8 PBV36,000","Camiones ligeros","Pick Ups",154
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Rendezvous","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",12
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",6758
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",1130
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","Suburban SUV-","Camiones ligeros","SUV's",4081
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","General Motors","VUE","Camiones ligeros","SUV's",7686
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Honda","Accord 4PTS-","Automóviles","De Lujo",2053
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",1996
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",216
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",1603
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Pickup King Cab STD","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",512
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Platina 4 PTS","Automóviles","Subcompactos",1709
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Sentra","Automóviles","Compactos",13122
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Sentra 4 PTS","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Tiida Sedan","Automóviles","Compactos",1385
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Tiida 5 PTS","Automóviles","Compactos",14951
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Tsubame","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",6295
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Renault","Clio","Automóviles","Subcompactos",961
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Renault","Scenic","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Toyota","Tacoma-","Camiones ligeros","Pick Ups",2633
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Volkswagen","Beetle","Automóviles","Compactos",2853
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Volkswagen","Beetle Cabrio","Automóviles","Compactos",2862
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Volkswagen","Bora","Automóviles","Compactos",15810
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Volkswagen","Bora TDI","Automóviles","Compactos",74
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Volkswagen","Jetta TDI","Automóviles","Compactos",116
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"05","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",5472
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Chrysler","PT Cruiser","Automóviles","Compactos",10147
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",1275
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",10914
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Chrysler","RAM 3500","Camiones ligeros","Pick Ups",9309
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",374
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","F 150","Camiones ligeros","Pick Ups",898
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","F 250","Camiones ligeros","Pick Ups",1017
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","F 350","Camiones ligeros","Pick Ups",506
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","F 450","Camiones ligeros","Pick Ups",58
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","F 550","Camiones ligeros","Pick Ups",4
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","Fiesta Ikon","Automóviles","Subcompactos",604
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","Fusion","Automóviles","Compactos",15557
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","H - 215","Camiones ligeros","Pick Ups",439
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","LCF","Camiones ligeros","Pick Ups",308
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","Milan-","Automóviles","De Lujo",3200
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Ford Motor","MKZ-","Automóviles","De Lujo",2939
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",5458
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",2436
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",1743
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Chevy 5 Ptas","Automóviles","Subcompactos",1593
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",650
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",3015
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","HHR 5 PTAS","Automóviles","Compactos",10357
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Kodiak Chassis Cab Class 6 PBV23,900","Camiones ligeros","Pick Ups",2
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",43
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Kodiak Chassis Cab Class 8 PBV36,000","Camiones ligeros","Pick Ups",25
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Rendezvous","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",145
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",7498
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",18
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","Suburban SUV-","Camiones ligeros","SUV's",4322
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","General Motors","VUE","Camiones ligeros","SUV's",8303
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Honda","Accord 4PTS-","Automóviles","De Lujo",2462
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",1733
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",160
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",1903
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Pickup King Cab STD","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",653
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Platina 4 PTS","Automóviles","Subcompactos",1992
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Sentra","Automóviles","Compactos",11820
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Sentra SE R","Automóviles","Compactos",60
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Sentra 4 PTS","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Tiida Sedan","Automóviles","Compactos",679
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Tiida 5 PTS","Automóviles","Compactos",14149
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Tsubame","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",6150
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Renault","Clio","Automóviles","Subcompactos",872
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Renault","Scenic","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Toyota","Tacoma-","Camiones ligeros","Pick Ups",2765
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Beetle","Automóviles","Compactos",3855
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Beetle Cabrio","Automóviles","Compactos",3890
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Bora","Automóviles","Compactos",17475
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Bora TDI","Automóviles","Compactos",88
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Jetta TDI","Automóviles","Compactos",93
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",3486
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"06","Volkswagen","Sportwagen","Automóviles","Compactos",14479
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Chrysler","PT Cruiser","Automóviles","Compactos",6507
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",460
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",7176
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Chrysler","RAM 3500","Camiones ligeros","Pick Ups",5454
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",302
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","F 150","Camiones ligeros","Pick Ups",330
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","F 250","Camiones ligeros","Pick Ups",1137
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","F 350","Camiones ligeros","Pick Ups",645
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","F 450","Camiones ligeros","Pick Ups",81
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","F 550","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","Fiesta Ikon","Automóviles","Subcompactos",454
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","Fusion","Automóviles","Compactos",10468
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","H - 215","Camiones ligeros","Pick Ups",626
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","LCF","Camiones ligeros","Pick Ups",26
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","Milan-","Automóviles","De Lujo",2600
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","Ford Motor","MKZ-","Automóviles","De Lujo",1489
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",2901
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2007,"07","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",1868
