"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",8797
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","Journey","Camiones ligeros","SUV's",17003
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",66
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",2892
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","RAM 3500","Camiones ligeros","Pick Ups",78
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",2159
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",26
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Fiat","Fiat 500-","Automóviles","Subcompactos",6176
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",5693
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",6674
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Ford Motor","Fusion","Automóviles","Compactos",15970
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Ford Motor","H - 215","Camiones ligeros","Pick Ups",217
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","Ford Motor","MKZ-","Automóviles","De Lujo",2170
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",1735
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Aveo-","Automóviles","Subcompactos",6795
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Captiva Sport","Camiones ligeros","SUV's",4275
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",133
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",5635
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",488
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",177
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2012,"01","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",8802
