PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,001,1233,2212,81265,20,725,316,906,277,37905,146,0,6231,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,002,3,8,529,0,13,1,6,0,1589,0,0,13,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,003,9,63,2155,0,40,6,20,0,5124,2,0,69,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,004,4,5,300,0,4,2,5,0,718,0,0,11,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,005,7,30,2071,0,67,21,7,7,2909,0,0,139,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,006,10,35,1565,0,34,10,11,2,1786,0,0,33,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,007,14,36,1621,0,6,17,22,1,2325,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,008,3,13,175,0,18,2,8,1,432,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,009,4,15,324,0,7,0,3,0,976,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,010,6,0,380,0,3,0,8,0,999,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,01,011,9,7,713,0,6,10,15,2,910,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,02,001,0,270,74374,0,205,359,0,0,38091,0,0,500,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,02,002,0,1105,183026,0,723,336,0,0,94938,0,0,1047,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,02,003,0,66,21008,0,27,34,0,0,5331,0,0,128,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,02,004,0,6196,226933,0,1202,1022,0,0,75999,0,0,1902,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,02,005,0,40,6870,0,10,17,0,150,1627,0,0,287,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,03,001,0,0,10,0,13,0,0,0,8292,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,03,002,41,94,10437,11,4,0,0,73,9981,2,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,03,003,0,897,40601,0,62,71,0,395,20687,0,0,207,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,03,008,67,1686,11992,46,39,30,41,369,7335,3,368,157,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,03,009,10,188,949,0,0,0,0,38,973,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,001,11,45,833,1,3,0,10,10,0,0,0,148,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,002,208,467,24772,0,133,85,107,335,23145,0,0,5554,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,003,0,2360,7755,0,32,58,0,85,3980,0,0,4978,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,004,0,0,1666,0,0,35,0,0,2051,0,0,611,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,005,36,0,180,5,4,6,30,0,447,0,0,24,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,006,0,0,175,0,0,0,0,0,384,0,0,59,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,007,0,7,76,0,0,0,0,0,45,0,0,8,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,008,2,4,136,0,0,0,9,0,182,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,04,009,0,17,2229,0,13,0,0,43,3385,0,0,360,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,001,0,0,119,0,0,0,0,0,175,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,002,11,147,11047,0,110,579,0,0,4410,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,003,0,2,1985,0,34,0,0,0,1874,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,004,0,2,1004,0,37,0,0,0,1477,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,005,0,0,351,0,0,0,0,0,296,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,006,0,0,1344,0,30,0,0,12,1544,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,007,0,0,563,0,0,0,0,0,908,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,008,0,0,116,0,1,0,0,0,226,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,009,0,0,1673,0,0,0,0,0,2180,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,010,0,3,4991,0,161,0,0,18,2893,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,011,0,0,673,0,0,0,0,0,771,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1997,05,012,0,0,209,0,0,2,0,0,238,0,0,0,Cifras Definitivas.
