PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,017,64,70,1047,0,5,0,0,8,1947,0,0,45,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,018,5,295,16326,0,216,24,0,294,11953,0,0,181,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,020,6,147,1892,1,25,0,6,167,2334,0,0,90,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,024,4,57,1025,0,22,0,0,32,930,0,0,84,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,025,7,178,20931,0,29,0,0,71,2286,0,0,265,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,028,0,63,5462,0,35,0,0,12,5966,0,0,81,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,030,219,1245,41560,5,410,70,5,335,20917,2,0,2265,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,032,0,75,2838,0,29,3,0,165,1843,0,0,120,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,033,4,69,3408,0,121,0,0,126,3318,0,0,245,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,035,0,1944,32582,0,673,85,0,637,17833,0,0,3134,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,05,999,26,292,13431,4,207,50,12,177,9775,2,0,406,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,001,0,99,1533,0,34,2,0,141,1646,0,0,295,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,002,0,565,30046,0,357,217,0,666,21840,0,0,5724,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,003,0,19,545,0,23,5,0,10,1029,0,0,73,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,004,0,63,445,0,14,0,0,16,722,0,0,134,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,005,0,104,1215,0,9,5,0,19,1895,0,0,91,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,006,0,16,68,0,6,0,0,0,239,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,007,0,519,7141,0,132,60,0,448,6926,0,0,2677,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,008,0,9,131,0,11,0,0,28,256,0,0,12,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,009,0,264,5222,0,103,11,0,155,9448,0,0,1774,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,06,010,0,65,1565,0,91,3,0,53,1690,0,0,586,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,009,0,28,819,0,11,0,0,55,808,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,017,0,48,619,0,13,0,0,25,869,0,0,46,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,019,0,55,1998,0,45,0,0,16,1409,0,0,36,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,027,6,72,735,0,8,0,0,110,905,0,0,90,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,040,0,49,1169,0,95,0,0,65,1423,0,0,87,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,051,0,17,244,0,37,0,0,18,468,0,0,30,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,057,0,20,182,0,50,0,0,0,180,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,061,0,29,553,0,5,0,0,33,595,0,0,11,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,065,0,44,529,0,8,0,0,11,561,0,0,13,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,068,0,33,1529,0,11,1,0,75,1127,0,0,50,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,069,0,27,354,0,8,0,0,17,766,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,074,0,53,416,0,71,0,0,70,808,0,0,21,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,078,0,109,4176,0,40,0,0,198,2999,0,0,185,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,089,0,237,5898,0,121,12,0,265,4586,0,0,252,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,097,0,59,714,0,15,0,0,40,827,0,0,24,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,101,220,923,20336,45,279,80,38,464,13070,47,0,819,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,102,0,24,117,0,0,0,0,19,139,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,106,0,18,332,0,66,0,20,59,485,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,108,0,61,856,2,59,0,0,250,1788,0,0,63,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,109,0,15,302,0,12,0,0,37,457,0,0,19,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,07,999,5,58,2397,0,89,10,5,123,3200,0,0,16,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,001,6,18,596,0,5,0,0,95,1866,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,002,1,14,792,0,2,0,6,19,1465,0,0,104,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,011,12,45,2425,0,18,13,27,55,2906,0,0,142,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,017,0,248,6961,0,119,3,0,408,10018,0,0,409,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,019,91,942,50070,0,947,104,0,1095,32835,0,0,4608,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,021,100,90,11550,56,134,0,8,175,10430,7,0,1223,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,024,0,4,1305,0,66,0,0,0,2024,0,0,104,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,025,1,7,106,0,4,0,0,46,1045,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,028,10,6,2430,0,0,0,11,0,2409,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,031,0,22,1401,0,51,0,0,33,2572,0,0,69,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,032,28,163,5568,0,60,21,20,121,6439,3,0,548,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,035,0,7,561,0,1,0,0,2,639,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,036,0,55,1263,0,12,0,0,64,2837,0,0,132,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,037,1978,1851,196509,14,2832,690,92,2012,10766,145,0,4356,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,040,5,52,650,0,15,0,0,230,3779,0,0,72,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,045,20,85,2709,0,14,0,0,118,5557,0,0,649,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,048,0,22,582,2,12,3,7,191,3064,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,050,57,54,10135,0,560,41,0,837,18401,0,0,355,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,052,0,50,1610,0,7,0,0,31,3661,0,0,19,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,055,0,7,359,0,16,0,0,0,1133,0,0,170,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,060,0,17,1751,0,10,6,0,16,1907,0,0,96,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,062,4,42,984,0,2,1,0,45,1488,0,0,54,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,08,999,37,149,3039,9,59,11,52,208,8373,2,0,226,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,002,303,3712,70646,0,559,165,0,922,5988,0,0,1051,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,003,527,6457,122892,0,972,287,0,1603,10417,0,0,1663,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,004,48,588,11196,0,89,27,0,146,949,0,0,204,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,005,677,8290,157764,0,1248,368,0,2058,13372,0,0,2014,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,006,274,3361,63955,0,506,149,0,834,5421,0,0,836,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,007,477,5842,111181,0,880,259,0,1451,9423,0,0,1848,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,008,96,1176,22391,0,177,52,0,292,1898,0,0,390,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,009,16,196,3731,0,30,9,0,49,316,0,0,39,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,010,417,5112,97284,0,770,227,0,1269,8246,0,0,1653,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,011,43,527,10037,0,79,24,0,131,851,0,0,281,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,012,263,3219,61252,0,485,143,0,799,5192,0,0,594,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,013,97,1179,22393,0,176,50,0,293,1898,0,0,369,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,014,674,8263,157250,0,1244,367,0,2052,13328,0,0,2636,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,015,714,8750,166515,0,1318,388,0,2173,14113,0,0,3112,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,016,564,6917,131643,0,1042,307,0,1718,11157,0,0,2918,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,09,017,328,4030,76695,0,607,179,0,1000,6501,0,0,798,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,001,8,40,494,5,11,0,20,26,655,0,0,67,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,005,29,1077,21929,0,400,105,13,2579,23701,0,0,2072,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,007,0,205,15431,0,88,43,0,692,9479,0,0,860,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,008,1,46,843,0,73,24,0,74,2843,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,012,0,92,7628,0,57,15,0,128,6631,0,0,135,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,017,1,7,697,0,5,0,7,11,1690,0,0,30,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,032,0,0,769,0,0,0,0,0,2521,0,0,31,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,036,0,25,1094,0,38,0,0,51,1324,0,0,55,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,038,6,28,285,0,12,0,2,30,737,0,0,28,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,10,999,6,189,1875,20,120,14,65,251,4881,0,0,306,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,001,0,26,783,0,7,0,0,22,1714,0,0,47,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,002,0,65,2499,0,70,0,0,90,2619,0,0,302,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,003,57,241,2160,2,32,0,0,30,1441,0,0,181,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,007,34,698,14535,6,140,29,42,157,9655,6,0,1520,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,011,4,65,1399,2,16,0,10,12,1832,0,0,27,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,014,0,43,1433,0,11,0,0,26,1870,0,0,275,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,015,0,177,5169,0,121,27,0,74,2343,0,0,992,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,017,0,601,12231,0,203,26,0,176,8809,0,0,1805,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,020,10,1281,43666,6,714,101,8,214,22718,5,0,2303,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,021,0,60,2380,0,30,0,0,10,1440,0,0,295,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,023,2,52,1323,9,29,7,9,26,2326,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,025,3,17,782,0,13,0,0,0,994,0,0,69,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,027,5,270,9138,0,87,7,60,30,4610,9,0,1126,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,028,4,89,1244,0,58,6,0,27,1827,0,0,108,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,031,4,37,1988,0,5,2,7,162,2270,0,0,264,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,033,0,48,1164,4,8,2,0,18,1925,0,0,197,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,037,0,120,2067,0,33,0,0,35,2176,0,0,326,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,042,0,67,1638,0,46,0,0,30,2640,0,0,303,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,046,0,42,756,0,21,3,0,18,1102,0,0,31,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,11,999,0,380,9540,0,212,20,11,119,13770,4,0,827,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,001,197,3195,30111,4,606,183,0,413,7518,7,0,1854,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,007,0,27,344,0,3,0,0,40,375,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,011,2,33,1185,0,24,5,0,46,1375,0,0,37,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,021,0,39,1569,0,5,0,0,84,613,0,0,60,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,028,0,31,527,0,54,0,0,28,567,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,029,454,297,4346,6,136,39,300,161,3263,9,0,252,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,034,0,26,447,0,39,0,0,22,728,0,0,32,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,035,13,207,3959,9,201,3,7,151,2869,2,0,339,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,038,4,269,950,0,17,0,0,155,765,0,0,9,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,046,28,28,311,0,47,0,10,17,518,0,0,10,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,048,0,25,699,0,23,0,0,18,1087,0,0,50,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,050,0,67,1179,0,58,0,0,28,1088,0,0,110,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,053,0,19,729,0,8,0,0,5,773,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,055,0,172,3133,0,52,24,0,75,1283,0,0,55,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,057,0,75,672,0,47,0,0,9,1070,0,0,56,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,061,0,25,944,0,9,0,0,21,831,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,12,999,41,183,2151,0,237,28,29,154,3327,7,0,218,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,003,8,99,2612,0,168,7,16,0,1944,0,0,62,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,008,3,59,4121,0,134,4,19,31,626,3,0,99,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,013,6,67,679,0,29,3,24,23,321,0,0,74,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,016,0,41,1313,0,69,10,0,89,642,0,0,55,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,029,4,62,236,0,15,0,2,0,450,0,0,19,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,030,0,58,730,0,21,0,0,8,839,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,039,2,42,415,0,17,3,0,0,59,0,0,10,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,041,0,20,381,0,15,0,0,0,517,0,0,177,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,048,237,516,17006,9,1356,245,269,171,10401,10,0,357,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,050,2,22,339,0,13,0,2,10,284,0,0,150,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,056,1,23,741,0,32,2,18,0,597,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,061,19,79,3218,9,135,17,0,43,518,0,0,60,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,063,12,111,1587,0,88,9,0,7,552,0,0,194,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,067,1,21,480,0,0,0,10,0,270,2,0,53,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,069,11,72,1892,10,106,11,0,8,378,0,0,52,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,070,7,34,654,0,25,0,0,3,278,1,0,44,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,076,0,142,3146,0,247,18,53,116,1955,1,0,101,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,077,27,187,4843,2,380,26,29,48,3428,0,0,137,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,084,2,42,659,0,39,0,22,0,1297,0,0,32,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,13,999,48,691,5567,0,225,20,68,160,4422,0,0,595,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,001,0,9,723,0,0,0,0,0,957,0,0,95,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,002,0,9,694,0,0,0,0,10,705,0,0,50,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,006,0,65,1305,0,21,3,0,35,1370,0,0,318,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,008,6,32,1803,0,9,0,0,0,2834,0,0,65,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,013,0,24,1060,0,7,0,0,22,1715,0,0,263,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,015,0,92,2179,0,22,15,0,56,1961,0,0,412,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,018,0,61,1795,0,24,6,0,14,2468,0,0,105,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,021,0,39,497,0,5,0,0,6,978,0,0,137,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,022,0,78,791,0,5,2,0,35,1077,0,0,378,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,023,0,87,4995,0,44,7,0,80,3366,0,0,809,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,024,0,41,509,0,12,0,0,3,968,0,0,35,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,030,0,42,1395,0,7,0,0,4,630,0,0,65,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,035,1,15,635,0,5,0,7,0,1276,0,0,145,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,037,0,20,712,0,4,0,0,9,976,0,0,86,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,039,2693,4503,264119,437,4535,597,960,4131,81627,0,0,4012,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,043,4,42,448,0,0,0,4,4,1005,0,0,37,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,050,0,25,638,0,3,0,0,3,830,0,0,58,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,053,0,61,3199,0,18,6,0,48,2669,0,0,1214,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,058,0,19,336,0,4,0,0,17,344,0,0,119,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,063,0,52,4148,0,20,14,0,0,2356,0,0,666,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1986,14,067,71,2603,8877,13,107,16,53,356,4394,0,0,573,Cifras Definitivas.
