PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,001,1317,2684,98806,19,1001,327,848,256,46714,207,0,7633,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,002,6,14,676,0,20,3,8,0,1930,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,003,4,78,2681,0,47,5,13,0,6798,2,0,76,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,004,6,8,387,0,4,2,13,0,855,0,0,11,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,005,10,29,3278,0,75,42,14,5,4118,2,0,183,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,006,1,36,1959,0,56,10,10,3,2324,0,0,42,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,007,17,44,1982,0,19,13,21,1,3145,0,0,41,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,008,2,8,211,0,25,1,6,1,668,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,009,3,23,394,0,7,1,13,0,1296,0,0,10,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,010,10,3,449,0,3,1,7,0,1376,0,0,14,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,01,011,4,9,1102,0,12,7,23,2,1357,0,0,37,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,02,001,0,288,84560,0,640,259,0,572,19261,0,0,403,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,02,002,0,1102,197627,0,903,327,0,950,75752,0,0,908,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,02,003,0,69,24664,0,58,52,0,69,5420,0,0,109,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,02,004,0,5836,251834,0,2248,1069,0,1433,57634,0,0,1704,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,02,005,0,359,11333,0,197,29,0,146,4458,0,0,334,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,03,001,0,0,12904,0,0,35,0,0,12901,0,0,21,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,03,002,51,194,13808,13,5,9,9,75,12991,1,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,03,003,0,1085,58442,0,113,125,0,437,27616,0,0,605,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2000,03,008,222,2003,22817,48,154,54,108,505,13796,2,683,237,Cifras Definitivas.
