PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,1985,04,006,14,6,190,0,1,0,42,110,242,0,0,45,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,04,007,9,31,133,13,90,22,5,36,364,0,0,16,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,04,008,0,2,48,0,0,2,3,0,59,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,002,32,111,6638,0,25,0,0,104,3171,0,0,55,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,003,5,48,1163,0,5,0,2,0,919,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,010,1,61,4500,0,0,0,6,53,2727,0,0,250,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,017,64,70,1016,0,3,0,0,0,1880,0,0,42,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,018,2,283,15904,0,208,24,0,286,11490,0,0,129,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,020,4,135,1853,1,22,0,6,164,2231,0,0,98,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,025,5,169,20387,0,27,0,0,67,1911,0,0,209,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,028,0,58,5322,0,29,0,0,10,5835,0,0,51,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,030,201,1234,40458,3,405,69,2,326,20112,2,0,2153,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,032,0,72,2765,0,27,3,0,159,1772,0,0,120,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,033,1,59,3388,0,110,0,0,120,3308,0,0,202,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,035,0,1836,32313,0,668,84,0,661,17588,0,0,3195,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,05,999,27,321,14000,4,203,55,12,192,10206,2,0,473,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,001,0,98,1379,0,33,2,0,135,1472,0,0,285,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,002,0,567,28780,0,344,212,0,636,20669,0,0,5856,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,003,0,18,488,0,23,5,0,10,979,0,0,68,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,004,0,61,427,0,13,0,0,11,649,0,0,116,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,005,0,103,1069,0,9,5,0,19,1813,0,0,86,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,006,0,15,68,0,6,0,0,0,229,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,007,0,512,6914,0,129,57,0,417,6820,0,0,2675,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,008,0,8,116,0,11,0,0,28,233,0,0,12,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,009,0,264,4965,0,101,10,0,138,9215,0,0,1768,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,06,010,0,65,1410,0,91,3,0,54,1508,0,0,541,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,009,0,27,836,0,4,0,0,48,813,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,017,0,42,600,0,13,0,0,22,830,0,0,49,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,019,0,49,1898,0,45,0,0,14,1308,0,0,36,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,027,6,72,669,0,8,0,0,110,855,0,0,98,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,040,0,45,1127,0,92,0,0,64,1354,0,0,89,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,051,0,16,234,0,36,0,0,17,446,0,0,36,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,057,0,17,177,0,50,0,0,0,149,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,061,0,29,532,0,5,0,0,33,566,0,0,11,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,065,0,39,513,0,0,0,0,7,515,0,0,9,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,068,0,32,1499,0,9,1,0,75,1108,0,0,49,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,074,0,52,399,0,71,0,0,70,767,0,0,21,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,078,0,92,3555,0,32,0,0,198,2367,0,0,85,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,089,0,237,6170,0,121,10,0,224,4914,0,0,256,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,097,0,51,709,0,15,0,0,40,854,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,101,215,888,19070,45,260,80,37,442,11971,45,0,685,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,102,0,24,111,0,0,0,0,19,132,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,106,0,17,320,0,66,0,20,57,461,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,108,0,59,823,2,58,0,0,250,1758,0,0,63,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,109,0,13,292,0,14,0,0,34,437,0,0,16,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,07,999,5,54,1365,0,87,10,5,116,2192,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,001,6,16,589,0,3,0,0,95,1809,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,002,1,12,783,0,1,0,6,18,1423,0,0,102,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,011,12,45,2185,0,18,14,26,55,2821,0,0,164,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,017,0,250,7318,0,119,3,0,408,10475,0,0,415,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,019,0,929,49419,0,903,100,0,1092,31850,0,0,4791,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,021,100,90,9429,56,134,0,8,175,9372,7,0,1200,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,024,0,4,1286,0,64,0,0,0,1966,0,0,104,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,025,1,5,104,0,2,0,0,46,1030,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,028,10,6,2166,0,0,0,11,0,2382,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,031,0,20,1382,0,49,0,0,33,2526,0,0,67,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,032,28,161,5485,0,55,18,22,100,6364,3,0,561,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,035,0,7,553,0,1,0,0,2,621,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,036,0,55,1244,0,12,0,0,64,2802,0,0,148,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,037,1969,1799,198296,14,2795,692,86,1954,10456,142,0,4501,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,040,5,50,642,0,15,0,0,230,3682,0,0,75,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,045,18,80,2675,0,12,0,0,112,5398,0,0,646,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,048,0,20,543,2,10,3,7,183,2994,0,0,12,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,050,60,57,9403,0,460,38,0,718,15888,0,0,334,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,052,0,50,1825,0,9,0,0,53,3928,0,0,24,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,055,0,7,354,0,14,0,0,0,1100,0,0,176,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,060,0,17,1490,0,10,6,0,16,1638,0,0,114,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,062,4,44,913,0,2,1,0,49,1485,0,0,67,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,08,999,37,142,2999,9,51,11,52,200,8130,2,0,223,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,002,325,2821,85517,0,576,171,0,521,8934,0,0,1669,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,003,565,4908,148758,0,1002,298,0,906,15541,0,0,2641,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,004,52,447,13551,0,91,28,0,82,1416,0,0,328,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,005,725,6301,190971,0,1286,383,0,1163,19952,0,0,3199,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,006,294,2554,77417,0,522,155,0,471,8088,0,0,1328,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,007,511,4440,134584,0,907,270,0,820,14060,0,0,2936,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,008,103,894,27104,0,183,54,0,165,2832,0,0,619,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,009,17,149,4517,0,30,9,0,28,471,0,0,61,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,010,447,3885,117761,0,793,236,0,717,12303,0,0,2625,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,011,46,400,12151,0,82,24,0,74,1269,0,0,447,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,012,281,2446,74146,0,499,149,0,452,7746,0,0,943,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,013,109,901,27092,0,184,57,0,167,2831,0,0,586,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,014,723,6280,190348,0,1282,381,0,1159,19887,0,0,4187,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,015,766,6651,201562,0,1358,404,0,1228,21058,0,0,4942,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,016,605,5258,159350,0,1073,319,0,970,16648,0,0,4634,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,09,017,352,3063,92838,0,625,186,0,565,9700,0,0,1267,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,001,8,40,487,5,9,0,20,25,645,0,0,65,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,005,0,1056,21724,0,378,105,7,2572,23596,0,0,2101,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,007,0,201,15129,0,85,43,0,692,9319,0,0,851,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,008,1,46,826,0,72,24,0,74,2798,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,012,5,67,7147,0,35,15,0,119,6068,0,0,126,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,017,1,7,694,0,5,0,7,2,1687,0,0,32,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,032,0,0,765,0,0,0,0,0,2518,0,0,29,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,036,0,22,1076,0,38,0,0,51,1303,0,0,52,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,038,6,28,281,0,12,0,2,30,730,0,0,28,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,10,999,9,184,1837,20,111,14,68,247,4801,0,0,317,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,001,0,25,755,0,6,0,0,20,1630,0,0,53,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,002,0,65,2406,0,70,0,0,90,2490,0,0,320,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,003,56,241,2139,2,30,0,0,30,1437,0,0,203,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,007,34,686,14695,5,134,29,39,148,10248,6,0,1861,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,011,4,62,1349,2,14,0,10,11,1745,0,0,27,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,014,0,40,1382,0,11,0,0,26,1780,0,0,290,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,015,0,171,4980,0,114,27,0,74,2324,0,0,1103,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,017,0,613,12988,0,174,28,0,122,8175,0,0,1981,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,020,9,1278,43611,5,703,100,7,211,22582,5,0,2541,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,021,0,60,2408,0,30,0,0,10,1447,0,0,290,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,023,2,51,1331,9,25,10,9,26,2151,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,025,3,14,642,0,7,0,0,0,658,0,0,75,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,027,5,247,9660,0,92,7,60,34,4637,5,0,1102,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,028,4,85,1200,0,58,6,0,25,1741,0,0,115,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,031,4,37,1914,0,5,2,6,162,2155,0,0,262,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,033,0,51,1238,4,8,2,0,12,1748,0,0,182,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,037,0,120,2011,0,32,0,0,35,2088,0,0,322,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,042,0,67,1576,0,46,0,0,30,2513,0,0,332,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,046,0,42,571,0,20,3,0,16,674,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,11,999,0,367,8227,0,201,20,11,114,12637,4,0,973,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,001,197,3192,29107,3,563,190,0,392,7227,7,0,2045,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,007,0,26,334,0,3,0,0,40,359,0,0,23,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,011,2,30,1182,0,24,5,0,46,1368,0,0,40,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,021,0,39,1521,0,5,0,0,84,575,0,0,68,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,028,0,31,511,0,54,0,0,28,544,0,0,16,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,029,454,282,4208,6,127,40,300,157,3121,9,0,273,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,034,0,25,434,0,37,0,0,20,701,0,0,36,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,035,10,192,3852,9,183,2,7,150,2780,2,0,343,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,038,4,262,823,0,13,0,0,155,729,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,046,28,19,301,0,47,0,10,9,485,0,0,8,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,048,0,24,679,0,21,0,0,18,1073,0,0,50,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,050,0,62,953,0,54,0,0,25,855,0,0,114,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,053,0,19,724,0,8,0,0,5,768,0,0,20,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,055,0,154,2664,0,52,24,0,71,1138,0,0,52,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,057,0,75,650,0,47,0,0,9,1047,0,0,61,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,061,0,25,915,0,9,0,0,21,702,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,12,999,41,157,2106,0,225,28,29,150,3193,7,0,232,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,003,7,86,2560,0,165,7,16,0,1887,0,0,57,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,008,2,47,4032,0,127,4,19,26,612,3,0,88,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,010,0,20,158,0,0,0,0,0,123,0,0,56,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,013,6,64,664,0,28,3,24,21,312,0,0,68,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,016,0,35,1286,0,66,12,0,87,623,0,0,49,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,021,4,8,456,0,23,0,2,13,164,0,0,28,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,029,4,62,229,0,15,0,2,0,435,0,0,16,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,030,0,57,712,0,18,0,0,4,814,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,039,2,41,405,0,16,3,0,0,52,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,041,0,19,372,0,15,0,0,0,502,0,0,177,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,048,231,509,16586,8,1322,249,267,155,10104,9,0,318,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,050,2,17,336,0,12,0,2,10,276,0,0,138,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,055,0,12,86,0,14,0,0,0,205,0,0,20,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,056,1,21,725,0,32,2,18,0,580,0,0,11,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,061,19,77,3140,9,132,17,0,40,482,0,0,54,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,063,12,109,1548,0,88,9,0,6,535,0,0,194,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,067,1,20,469,0,0,0,10,0,262,2,0,49,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,069,11,61,1855,10,106,11,0,4,274,0,0,47,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,070,7,33,639,0,23,0,0,2,268,1,0,38,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,074,4,35,253,0,21,0,7,12,279,0,0,66,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,076,0,136,3072,0,244,18,53,114,1896,1,0,96,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,077,27,185,4722,2,380,26,29,47,3327,0,0,124,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,084,2,41,643,0,37,0,22,0,1259,0,0,28,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,13,999,40,609,4468,0,163,20,59,129,3522,0,0,425,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,001,0,8,698,0,0,0,0,0,907,0,0,87,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,002,0,9,669,0,0,0,0,9,669,0,0,46,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,006,0,62,1259,0,20,3,0,33,1299,0,0,292,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,008,6,27,1742,0,7,0,0,0,2686,0,0,60,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,013,0,22,1023,0,5,0,0,20,1626,0,0,241,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,015,0,85,2105,0,21,15,0,54,1858,0,0,378,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,018,0,53,1737,0,23,6,0,14,2339,0,0,96,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,021,0,37,480,0,5,0,0,6,927,0,0,126,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,022,0,78,760,0,3,2,0,33,1020,0,0,347,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,023,0,68,4833,0,48,7,0,78,3188,0,0,742,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,024,0,41,441,0,10,0,0,3,809,0,0,31,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,030,0,39,1345,0,5,0,0,2,602,0,0,60,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,035,1,14,613,0,4,0,7,0,1209,0,0,133,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,037,0,18,688,0,2,0,0,9,925,0,0,79,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,039,2597,4362,254772,420,4415,591,952,4011,77424,6,0,3675,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,043,4,42,430,0,0,0,4,2,954,0,0,34,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,050,0,24,615,0,1,0,0,1,789,0,0,53,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,053,0,55,3089,0,16,6,0,48,2527,0,0,1116,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1985,14,058,0,17,325,0,2,0,0,17,325,0,0,112,Cifras Definitivas.
