"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Acura","Mdx","Camiones ligeros","SUV's","IMPORTADO",40,70
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Acura","Rdx","Camiones ligeros","SUV's","IMPORTADO",66,47
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Acura","Rl","Automóviles","De Lujo","IMPORTADO",126,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Acura","Tl 3.5l","Automóviles","De Lujo","IMPORTADO",66,50
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","Audi Q7 4.2","Camiones ligeros","SUV's","IMPORTADO",4,36
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A3","Automóviles","De Lujo","IMPORTADO",31,111
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A4 1.8T","Automóviles","De Lujo","IMPORTADO",4,65
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A4 2.0","Automóviles","De Lujo","IMPORTADO",4,80
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A4 2.0 Cabrio","Automóviles","De Lujo","IMPORTADO",4,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A4 3.2","Automóviles","De Lujo","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A6 3.2","Automóviles","De Lujo","IMPORTADO",4,25
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A6 4.2","Automóviles","De Lujo","IMPORTADO",4,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","A8 4.2","Automóviles","De Lujo","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","RS4 4.2","Automóviles","De Lujo","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","Sportback","Automóviles","De Lujo","IMPORTADO",4,50
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","S4 4.2","Automóviles","De Lujo","IMPORTADO",4,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","S4 4.2 Cabrio","Automóviles","De Lujo","IMPORTADO",17,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","S6","Automóviles","De Lujo","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","S8","Automóviles","De Lujo","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2007,"01","Audi","TT Coupe","Automóviles","De Lujo","IMPORTADO",94,38
