"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ID_PAIS_DESTINO","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","PT Cruiser","Automóviles","Compactos",4,4935
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","PT Cruiser","Automóviles","Compactos",40,1190
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","PT Cruiser","Automóviles","Compactos",66,5804
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",4,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",40,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",66,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",4,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",12,127
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",40,31
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",66,120
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",4,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",40,24
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",66,385
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","F 150","Camiones ligeros","Pick Ups",234,44
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","F 250","Camiones ligeros","Pick Ups",234,468
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","Fusion","Automóviles","Compactos",66,12504
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","H - 215","Camiones ligeros","Pick Ups",66,956
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","LCF","Camiones ligeros","Pick Ups",66,230
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","Milan-","Automóviles","De Lujo",66,2875
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","Ford Motor","MKZ-","Automóviles","De Lujo",66,2293
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",12,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",14,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",19,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",40,212
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",50,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",66,3893
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",85,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",172,15
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",187,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2007,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",219,1
