"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Acadia","Camiones ligeros","SUV's","IMPORTADO",66,61
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Ats 4p","Automóviles","De Lujo","IMPORTADO",66,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Aveo","Automóviles","Subcompactos","IMPORTADO",43,1551
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Aveo-","Automóviles","Subcompactos","NACIONAL",1,1418
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Beat","Automóviles","Subcompactos","IMPORTADO",95,1687
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Beat 4 PTAS.","Automóviles","Subcompactos","IMPORTADO",95,800
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Camaro","Automóviles","Deportivos","IMPORTADO",40,26
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Cavalier 4 Ptas","Automóviles","Compactos","IMPORTADO",43,394
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Chevrolet Express Cargo Van","Camiones ligeros","Minivans","IMPORTADO",66,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Chevrolet Express Passenger Van","Camiones ligeros","Minivans","IMPORTADO",66,14
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Colorado Doble Cabina","Camiones ligeros","Pick Ups","IMPORTADO",214,120
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Corvette","Automóviles","Deportivos","IMPORTADO",66,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Cruze 4 PTAS-","Automóviles","Compactos","NACIONAL",1,88
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Cts 4 Ptas","Automóviles","De Lujo","IMPORTADO",66,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Enclave","Camiones ligeros","SUV's","IMPORTADO",66,54
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Encore","Camiones ligeros","SUV's","IMPORTADO",48,79
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Envision SUV","Camiones ligeros","SUV's","IMPORTADO",43,20
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Equinox SUV-","Camiones ligeros","SUV's","NACIONAL",1,233
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Equinox Suv","Camiones ligeros","SUV's","IMPORTADO",66,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans","IMPORTADO",66,18
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Escalade Suv","Camiones ligeros","Minivans","IMPORTADO",66,12
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","GMC Sierra Cabina Regular","Camiones ligeros","Pick Ups","IMPORTADO",66,32
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups","NACIONAL",1,31
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Malibu 4 Ptas","Automóviles","Compactos","IMPORTADO",66,100
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Regal","Automóviles","De Lujo","IMPORTADO",40,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Silverado 1500 Cabina Regular","Camiones ligeros","Pick Ups","IMPORTADO",66,51
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Silverado 2500 Cabina Extendida","Camiones ligeros","Pick Ups","IMPORTADO",66,42
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Silverado 2500 Cabina Regular","Camiones ligeros","Pick Ups","IMPORTADO",66,78
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups","NACIONAL",1,73
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups","NACIONAL",1,85
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Sonic-","Automóviles","Subcompactos","NACIONAL",1,212
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos","NACIONAL",1,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Spark","Automóviles","Subcompactos","IMPORTADO",95,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Spark NG","Automóviles","Subcompactos","IMPORTADO",48,265
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Suburban Suv","Camiones ligeros","SUV's","IMPORTADO",66,114
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","S10","Camiones ligeros","Pick Ups","IMPORTADO",31,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Tahoe","Camiones ligeros","SUV's","IMPORTADO",66,61
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Terrain SUV-","Camiones ligeros","SUV's","NACIONAL",1,88
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Terrain Suv","Camiones ligeros","SUV's","IMPORTADO",40,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Tornado Pickup","Camiones ligeros","Pick Ups","IMPORTADO",31,282
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Traverse Suv","Camiones ligeros","SUV's","IMPORTADO",66,66
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Trax","Camiones ligeros","SUV's","NACIONAL",1,558
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","XT5 SUV","Camiones ligeros","SUV's","IMPORTADO",66,14
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","General Motors","Yukon Suv","Camiones ligeros","SUV's","IMPORTADO",66,32
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Accord 4pts","Automóviles","De Lujo","IMPORTADO",66,730
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Civic 4pts Ta","Automóviles","Compactos","IMPORTADO",66,875
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Civic 4pts Tm","Automóviles","Compactos","IMPORTADO",66,105
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","CR-V","Camiones ligeros","SUV's","IMPORTADO",66,2752
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Fit-","Automóviles","Subcompactos","NACIONAL",1,398
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Honda City","Automóviles","Compactos","IMPORTADO",31,1382
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Honda Pilot","Camiones ligeros","SUV's","IMPORTADO",66,79
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","HR-V-","Camiones ligeros","SUV's","NACIONAL",1,1833
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Honda","Odyssey","Camiones ligeros","Minivans","IMPORTADO",40,227
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Hyundai","Accent Hatchback","Automóviles","Subcompactos","NACIONAL",1,237
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Hyundai","Accent Sedan","Automóviles","Subcompactos","NACIONAL",1,768
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2018,"01","Hyundai","Creta","Camiones ligeros","SUV's","IMPORTADO",95,846
