PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2018,03,008,262,6391,94723,13,343,3577,459,1345,34957,24,70,5057,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,03,009,6,343,6373,1,14,14,0,192,4165,0,10,79,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,001,2,69,5327,0,0,17,11,7,1907,5,9,7748,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,002,341,914,65949,16,235,348,794,222,20377,148,11,40052,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,003,15,1276,60207,0,157,59,39,255,16897,7,164,19375,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,004,14,197,8657,3,17,32,89,31,6754,7,102,12748,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,005,5,54,2610,0,0,3,12,1,1246,1,0,2214,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,006,15,26,2807,1,0,4,32,1,3016,3,9,2172,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,007,8,21,725,0,0,5,8,1,410,4,0,662,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,008,4,13,872,1,0,2,14,1,609,7,0,646,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,009,8,172,5973,1,14,13,31,34,5435,0,7,8529,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,010,11,69,1340,0,0,1,40,0,992,1,2,1458,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,04,011,5,97,3171,0,0,10,8,17,3757,0,0,4453,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,001,1,0,210,0,0,5,0,0,137,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,002,5,779,11471,0,406,4124,22,77,7127,0,0,646,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,003,3,33,2191,0,11,957,0,64,2701,0,0,65,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,004,0,73,2244,0,79,1121,15,169,2796,0,0,52,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,005,0,0,108,0,0,4,0,0,125,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,006,2,57,3999,0,124,175,2,322,2564,0,0,105,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,007,1,1,1496,0,0,369,5,1,1370,1,0,47,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,008,2,0,175,0,0,15,0,1,208,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,009,0,10,5859,0,1,2003,0,4,3986,3,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,010,10,175,14131,0,259,571,23,72,5438,2,0,606,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,011,0,3,472,0,0,284,2,0,937,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,012,0,0,194,0,0,4,0,6,162,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,013,0,0,84,0,0,1,0,0,28,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,014,0,5,453,0,10,88,2,1,712,0,0,9,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,015,0,0,132,0,0,7,0,0,217,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,016,0,0,253,0,0,17,0,0,148,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,017,0,7,14066,0,8,285,0,104,7790,0,0,684,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,018,21,763,53588,0,642,1939,57,1167,18896,14,0,2113,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,019,0,4,818,0,5,325,0,17,1000,0,0,24,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,020,5,79,9561,0,123,464,13,399,6675,0,0,221,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,021,0,3,1134,0,8,30,0,0,522,0,0,34,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,022,0,21,3051,0,5,1047,7,25,2573,0,0,56,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,023,0,0,286,0,0,108,1,0,434,0,0,8,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,024,0,172,5216,0,42,1688,3,114,4003,3,0,708,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,025,13,532,42052,0,368,659,52,244,13171,1,0,1343,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,026,0,0,296,0,0,8,0,0,319,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,027,7,433,24192,0,191,8599,22,234,9297,0,0,1066,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,028,4,64,13658,2,245,355,15,236,6550,0,0,570,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,029,0,0,331,0,0,13,0,0,167,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,030,191,6954,164322,6,2975,60941,774,1687,66248,145,0,7064,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,031,0,52,5583,0,66,159,3,9,2539,0,0,211,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,032,1,44,9302,0,45,377,11,177,4571,0,0,495,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,033,0,2,7697,0,97,1549,0,5,5227,0,0,816,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,034,0,0,93,0,0,33,0,0,230,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,035,48,5889,131330,0,2061,2083,29,2298,41839,37,0,5784,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,036,0,0,1302,0,2,37,0,5,1191,0,0,49,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,037,0,2,402,0,1,139,0,0,592,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,05,038,0,0,1109,0,0,328,2,5,1125,0,0,22,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,001,13,58,3779,0,10,18,24,27,5033,9,0,2549,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,002,846,803,55696,22,247,244,937,157,25345,167,0,15978,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,003,3,27,3170,0,9,28,8,9,3062,6,0,776,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,004,6,41,2857,0,4,17,13,6,3125,2,0,1379,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,005,17,75,5839,0,6,77,14,6,5641,1,0,863,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,006,16,10,770,6,0,4,16,1,1162,5,0,196,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,007,92,626,42809,0,266,135,131,86,22068,51,0,17574,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,008,9,12,1185,0,2,10,12,8,1492,2,0,181,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,009,35,290,18394,1,56,107,109,57,17404,20,0,12172,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,06,010,18,431,39311,0,75,80,70,91,13911,24,0,10991,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,001,0,8,390,0,4,0,2,12,967,1,20,434,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,002,4,14,1201,0,14,2,6,50,1605,0,210,562,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,003,0,52,1258,0,23,6,1,56,2933,0,31,1469,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,004,0,23,629,0,20,3,6,25,849,0,0,51,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,005,2,1,160,0,9,1,7,43,309,0,0,108,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,006,3,26,767,0,4,1,8,82,1728,0,0,87,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,007,0,0,100,0,0,1,0,19,273,0,0,2,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,008,1,18,1087,0,56,4,5,86,2835,0,71,278,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,009,5,103,7967,0,37,16,19,62,6344,11,0,2658,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,010,0,20,112,0,0,0,2,9,256,0,0,13,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,011,1,31,239,0,16,1,4,119,687,0,0,29,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,012,4,21,4131,0,36,8,14,33,2749,3,12,967,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,013,3,90,1446,0,47,0,16,48,1160,0,0,86,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,014,1,58,463,0,10,0,9,29,545,0,0,34,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,015,3,86,3142,0,56,3,17,9,2420,3,0,640,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,016,0,30,1103,0,29,1,4,13,833,0,0,464,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,017,3,101,7427,1,71,19,19,90,6080,10,1,2995,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,018,0,5,126,0,4,0,0,15,162,0,0,32,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,019,13,550,21232,0,367,81,28,351,12735,2,2,1847,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,020,1,35,1597,0,18,1,8,18,2914,0,69,650,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,021,2,56,1346,0,83,1,6,214,1302,0,0,373,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,022,1,31,169,0,2,0,4,0,79,0,0,0,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,023,0,141,4161,1,92,0,2,7,2499,0,0,197,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,024,0,0,87,0,21,1,9,0,145,0,0,7,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,025,1,6,104,0,7,0,6,8,96,0,0,100,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,026,0,101,498,0,4,0,2,26,594,0,0,10,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,027,4,161,11332,0,120,12,18,197,5468,2,6,2225,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,028,0,0,107,0,3,0,1,6,238,0,4,57,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,029,0,3,150,0,2,0,1,7,112,0,0,65,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,030,2,13,947,0,77,6,3,123,2288,0,0,215,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,031,0,42,1785,0,24,1,33,148,1714,0,0,126,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,032,0,40,1069,0,50,2,4,30,1558,0,164,627,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,033,0,8,11,0,6,0,3,3,22,0,0,11,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,034,2,178,4282,0,116,10,8,370,6051,0,0,576,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,035,0,0,394,0,0,0,0,0,510,0,0,615,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,036,0,0,223,0,0,0,1,0,277,0,0,4,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,037,1,10,1708,0,37,1,5,34,2676,0,0,1212,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,038,1,0,358,0,5,1,6,0,341,0,0,4,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,039,1,3,259,0,1,3,1,19,565,0,0,11,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,040,4,82,4831,0,102,3,32,80,4368,0,1,2637,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,041,1,9,979,0,56,6,1,55,2676,0,15,52,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,042,0,15,244,0,14,0,5,2,157,0,0,13,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,043,2,11,685,0,5,2,2,35,398,1,0,240,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,044,0,8,1036,0,17,1,3,31,735,0,0,57,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,045,0,1,113,0,3,0,1,22,126,0,0,77,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,046,5,21,2226,2,27,5,25,73,2007,2,60,1048,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,047,2,9,757,0,0,0,8,13,620,0,0,28,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,048,0,40,2395,0,29,6,1,27,1681,0,0,1187,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,049,2,42,907,0,45,0,2,0,448,0,0,48,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,050,0,10,278,0,3,0,0,9,358,0,0,201,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,051,5,81,2099,0,60,2,15,35,3966,6,0,2117,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,052,0,27,2935,0,140,39,1,108,4391,0,0,157,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,053,0,7,355,0,0,0,0,3,547,0,0,55,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,054,5,1,1054,0,22,1,2,0,1791,0,0,1219,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,055,0,4,218,0,0,1,0,1,215,0,0,134,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,056,0,15,294,0,2,0,2,0,87,0,0,2,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,057,12,150,3525,0,81,1,18,241,4631,0,38,669,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,058,0,0,32,0,1,0,0,0,137,0,0,3,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,059,15,485,5913,2,93,11,65,177,4861,6,0,582,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,060,0,0,48,0,1,0,2,4,64,0,0,21,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,061,1,31,5243,0,94,46,21,77,5227,0,0,1947,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,062,0,25,643,0,9,1,8,78,744,0,0,235,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,063,0,3,94,0,10,0,3,2,54,0,0,17,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,064,3,30,819,0,1,1,17,122,925,8,0,29,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,065,26,318,9539,0,174,26,35,316,8593,5,0,3275,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,066,0,34,109,0,3,0,4,23,393,0,0,0,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,067,3,25,166,0,0,1,2,24,146,0,0,23,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,068,2,100,3886,0,24,10,16,75,2055,5,0,1646,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,069,1,95,2381,1,92,6,3,76,3450,10,0,1804,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,070,0,50,256,0,6,0,2,25,457,0,0,21,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,071,2,16,1065,0,11,0,6,44,2286,1,0,1059,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,072,1,33,945,0,9,3,7,16,689,0,0,34,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,073,0,22,235,0,0,0,0,4,187,0,0,24,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,074,0,91,16234,0,151,43,12,93,8288,3,0,2879,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,075,1,20,1398,0,46,12,3,17,1676,0,39,97,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,076,0,16,77,0,17,1,12,26,316,0,0,10,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,077,1,33,1116,0,76,3,6,171,918,0,0,456,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,078,26,1333,32057,1,430,38,72,558,14165,57,0,4095,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,079,14,29,2652,0,47,3,25,30,1633,2,0,1008,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,080,0,34,562,0,39,1,14,116,1674,0,0,58,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,081,1,25,998,0,33,4,16,78,1185,10,0,85,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,082,1,0,87,0,0,0,1,1,195,0,0,5,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,083,1,11,666,0,31,3,6,13,1500,0,66,90,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,084,2,7,254,0,8,0,7,3,203,0,0,71,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,085,1,1,320,0,9,0,3,4,228,0,16,12,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,086,4,4,1998,0,48,4,6,43,1543,1,88,770,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,087,0,26,2218,0,13,7,3,5,2713,1,0,2854,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,088,2,0,68,0,2,0,2,1,42,0,0,60,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,089,91,2119,47713,2,1042,112,247,270,27047,63,0,14330,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,090,0,5,66,0,3,0,0,15,78,0,0,7,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,091,2,54,646,0,14,1,8,55,543,0,0,90,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,092,2,11,807,0,11,0,12,57,991,0,0,587,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,093,0,232,933,0,8,2,2,12,737,0,0,19,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,094,1,33,2059,0,47,14,12,43,2446,3,45,100,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,096,0,126,862,0,15,1,11,112,653,0,0,55,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,097,2,268,10129,0,90,11,47,110,7249,28,40,5013,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,098,2,0,41,0,1,0,5,3,185,0,0,33,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,099,2,75,3360,2,50,15,10,68,6544,0,28,125,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,100,0,30,244,0,20,2,1,156,420,0,0,26,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,101,2029,4850,144002,70,2798,217,3374,682,56557,449,20,24125,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,102,1,57,2607,0,42,6,5,35,2281,3,0,1866,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,103,0,6,794,0,11,1,0,16,1214,2,0,1218,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,104,0,4,630,0,14,1,2,2,862,1,0,90,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,105,0,14,391,0,6,0,6,1,275,3,0,49,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,106,5,93,2990,0,143,10,12,68,4216,2,9,293,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,107,1,23,3824,2,20,3,11,20,4982,1,17,3044,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,108,13,143,8734,1,167,37,99,91,7889,14,31,5905,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,109,0,56,1872,0,25,2,22,62,1299,6,0,220,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,110,0,0,40,0,0,0,0,1,122,0,4,36,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,111,0,40,1781,0,14,0,13,0,2444,0,0,57,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,112,0,49,238,0,0,0,1,1,290,0,0,12,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,113,0,3,65,0,0,0,0,1,31,0,0,5,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,114,0,162,1630,0,47,2,6,93,2936,0,0,742,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,115,0,0,84,0,0,1,3,0,246,0,0,8,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,116,0,0,33,0,0,0,0,0,66,0,0,52,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,117,0,0,6,0,0,0,0,0,11,0,0,1,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2018,07,118,0,0,7,0,0,0,0,0,17,0,0,0,Cifras Revisadas.
