PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2017,02,004,0,8278,615858,0,4782,972,0,1571,169478,0,0,14342,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,02,005,0,1286,37371,0,189,56,0,72,14171,0,0,671,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,03,001,3,1002,44543,2,150,128,41,1559,34366,14,0,128,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,03,002,82,175,20841,49,6,112,0,154,15219,4,0,111,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,03,003,122,2332,159878,33,600,804,71,1267,53907,10,0,4686,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,03,008,264,6040,88576,13,316,3562,460,1311,33548,24,70,4540,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,03,009,6,324,6300,1,14,14,0,191,4147,0,10,70,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,001,2,66,5020,0,0,16,11,7,1869,5,9,6733,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,002,343,922,63023,16,235,348,796,227,20074,148,11,36329,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,003,15,1249,57585,0,148,66,36,259,16745,1,160,17715,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,004,14,203,8021,3,18,33,89,31,6496,7,102,11340,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,005,5,54,2453,0,0,4,11,1,1204,1,0,1851,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,006,15,25,2563,1,0,4,33,1,2883,3,9,1821,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,007,8,22,692,0,0,5,8,1,402,0,0,595,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,008,4,9,820,1,0,2,14,1,602,7,0,587,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,009,8,172,5653,1,14,13,31,36,5316,0,7,7417,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,010,11,72,1262,0,0,1,40,0,953,1,2,1292,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,04,011,6,97,3029,0,0,11,8,18,3648,0,0,3867,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,001,1,0,190,0,0,3,1,0,211,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,002,5,612,17035,0,528,1841,22,396,7877,0,0,52,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,003,0,29,3194,0,2,554,0,17,2647,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,004,0,50,2192,0,66,742,16,2,3843,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,005,0,0,48,0,3,4,0,0,242,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,006,2,29,3940,0,103,258,1,5,3200,0,0,10,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,007,0,9,1395,0,17,188,3,0,2047,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,008,0,0,165,0,1,15,1,1,308,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,009,0,35,5995,0,7,2164,4,4,5086,3,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,010,8,144,14229,0,231,619,16,45,7401,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,011,0,3,512,0,0,144,0,0,1292,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,012,0,0,205,0,1,17,0,0,264,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,013,0,0,33,0,0,0,0,0,88,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,014,0,5,461,0,3,53,0,2,1066,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,015,0,0,123,0,0,6,0,0,295,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,016,0,0,269,1,0,19,1,0,187,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,017,1,46,14532,0,21,397,9,20,9975,5,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,018,16,642,53925,0,867,2427,53,24,24690,0,0,168,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,019,0,3,945,0,1,282,0,0,1156,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,020,5,116,10337,0,91,426,11,151,7349,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,021,0,3,1273,0,2,31,2,0,685,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,022,1,25,3913,1,7,843,1,1,2522,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,023,0,0,233,0,0,141,1,0,657,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,024,0,100,6208,0,31,1448,2,11,4859,2,0,33,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,025,11,509,47852,0,361,358,17,58,11947,1,0,163,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,026,0,0,322,0,0,7,0,0,415,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,027,5,349,23072,1,223,8765,22,27,9555,0,0,49,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,028,3,48,13481,1,163,317,9,147,8591,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,029,0,0,329,0,0,11,4,0,263,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,030,194,5339,168055,7,2713,62814,791,329,71889,138,0,873,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,031,0,43,6007,0,97,319,0,0,3015,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,032,1,41,9764,0,41,415,10,15,5724,0,0,18,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,033,4,16,9074,0,0,944,10,5,6874,0,0,50,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,034,1,0,99,0,0,53,0,0,274,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,035,69,4233,133696,0,1470,4262,39,573,42173,55,0,719,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,036,0,0,1426,0,4,44,0,4,1495,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,037,0,2,427,0,0,142,0,0,710,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,05,038,0,0,1091,0,0,482,2,0,1265,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,001,13,57,3620,0,10,17,24,27,5024,9,0,2267,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,002,815,770,54187,26,242,257,975,161,25297,175,0,14831,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,003,4,27,3069,0,8,29,10,9,3057,6,0,695,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,004,5,39,2739,0,4,17,13,6,3098,2,0,1233,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,005,15,74,5559,0,5,67,14,5,5562,1,0,761,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,006,16,12,741,6,0,3,16,1,1175,4,0,173,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,007,99,623,40691,0,262,128,143,86,21679,48,0,15889,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,008,11,12,1111,0,2,10,13,8,1482,2,0,142,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,009,35,295,17414,1,56,88,109,56,17265,19,0,10827,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,06,010,23,402,37571,0,77,80,81,86,13701,35,0,9937,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,001,0,8,354,0,5,0,2,15,922,1,20,401,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,002,4,13,1177,0,14,2,5,50,1587,0,210,449,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,003,0,53,1213,0,25,6,1,56,2860,0,31,1422,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,004,0,26,622,0,20,3,6,26,834,0,0,45,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,005,2,1,154,0,9,1,7,41,302,0,0,103,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,006,3,25,699,0,2,1,8,83,1644,0,0,83,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,007,0,0,81,0,0,1,0,19,256,0,0,2,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,008,1,17,1044,0,54,3,5,84,2802,0,71,265,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,009,5,104,7455,0,30,16,19,62,6234,12,0,2412,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,010,0,23,87,0,0,0,2,10,231,0,0,13,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,011,1,31,226,0,12,1,4,122,653,0,0,25,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,012,4,15,3910,0,34,8,14,34,2721,3,12,866,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,013,3,96,1329,0,46,0,16,50,1127,0,0,75,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,014,1,59,421,0,11,0,9,29,513,0,0,31,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,015,3,92,2968,0,49,3,17,11,2379,3,0,547,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,016,0,27,1000,0,25,1,4,12,796,0,0,392,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,017,3,105,7152,1,68,19,19,87,6004,1,1,2803,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,018,0,4,105,0,6,0,0,16,137,0,0,25,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,019,13,555,20417,0,355,89,27,356,12351,2,2,1645,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,020,1,40,1523,0,18,1,8,18,2856,0,69,628,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,021,2,58,1304,0,93,1,6,219,1292,0,0,341,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,022,1,29,161,0,2,0,4,0,69,0,0,0,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,023,0,136,3777,1,84,0,2,7,2313,0,0,173,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,024,0,0,69,0,20,1,9,0,131,0,0,7,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,025,1,7,95,0,10,0,6,9,89,0,0,82,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,026,0,89,455,0,4,0,2,27,564,0,0,10,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,027,4,164,9047,0,123,6,19,190,5359,1,6,1990,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,028,0,0,82,0,4,0,1,6,227,0,4,49,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,029,0,3,143,0,2,0,1,7,109,0,0,57,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,030,2,15,893,0,77,6,3,120,2241,0,0,206,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,031,0,44,1680,0,24,1,33,154,1689,0,0,121,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,032,0,47,995,0,57,3,4,28,1529,0,164,570,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,033,0,8,9,0,5,0,3,3,23,0,0,11,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,034,2,177,4025,0,109,11,8,365,5846,1,0,517,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,035,0,0,351,0,0,0,0,0,501,0,0,537,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,036,0,0,199,0,0,0,1,0,257,0,0,4,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,037,1,8,1635,0,36,1,7,32,2611,0,0,1127,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,038,1,0,324,0,5,1,6,0,325,0,0,4,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,039,1,3,260,0,1,3,1,19,532,0,0,10,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,040,4,80,4662,0,104,3,32,75,4337,0,1,2458,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,041,1,7,937,0,57,6,1,56,2654,0,15,45,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,042,0,15,236,0,16,0,5,2,154,0,0,10,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,043,2,11,649,0,4,2,2,37,370,0,0,203,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,044,0,7,964,0,15,1,3,34,715,0,0,49,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,045,0,1,93,0,3,0,1,24,120,0,0,76,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,046,5,22,2142,1,24,6,25,71,1956,2,60,948,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,047,2,9,725,0,0,0,7,13,598,0,0,28,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,048,0,42,2285,0,30,5,1,29,1643,0,0,1116,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,049,2,40,822,0,46,0,2,0,424,0,0,43,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,050,0,9,271,0,3,0,0,8,349,0,0,186,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,051,5,86,1978,0,61,2,15,35,3886,6,0,1985,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,052,0,25,2796,0,139,39,1,110,4277,0,0,141,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,053,0,7,327,0,0,0,0,2,537,0,0,49,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,054,5,1,1012,0,22,1,2,0,1754,0,0,1176,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,055,0,3,202,0,0,1,0,1,209,0,0,119,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,056,0,11,248,0,2,0,2,0,85,0,0,1,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,057,7,164,3326,0,83,1,15,239,4553,0,38,600,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,058,0,0,28,0,1,0,0,0,140,0,0,3,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,059,15,459,5645,2,92,12,63,186,4738,9,0,505,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,060,0,0,41,0,1,0,2,4,60,0,0,22,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,061,1,27,5056,0,87,44,22,80,5122,0,0,1716,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,062,0,28,593,0,9,1,8,76,728,0,0,225,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,063,0,3,84,0,10,0,3,2,55,0,0,17,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,064,2,30,786,0,1,1,17,124,920,8,0,26,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,065,26,301,9101,0,163,25,35,324,8375,11,0,2891,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,066,0,35,107,0,3,0,4,26,369,0,0,0,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,067,3,25,154,0,0,1,2,24,137,0,0,23,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,068,2,95,3692,0,24,10,16,79,2007,2,0,1552,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,069,1,91,2258,0,93,6,3,76,3368,10,0,1694,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,070,0,46,226,0,6,0,2,24,439,0,0,17,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,071,2,17,1003,0,12,0,6,43,2252,1,0,1007,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,072,1,34,880,0,8,3,7,15,685,0,0,32,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,073,0,23,221,0,0,0,0,3,182,0,0,20,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,074,0,95,15391,0,149,41,12,93,7958,3,0,2646,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,075,1,21,1338,0,39,13,3,17,1640,0,39,93,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,076,0,15,77,0,19,1,12,29,304,0,0,9,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,077,1,30,1040,0,66,3,6,173,880,0,0,415,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,078,27,1318,30748,1,438,39,69,559,13806,48,0,3751,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,079,15,25,2565,0,48,3,24,32,1553,3,0,878,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,080,0,32,516,0,36,1,15,116,1649,0,0,53,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,081,1,24,960,0,32,4,16,82,1184,10,0,85,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,082,1,0,73,0,0,0,1,1,185,0,0,5,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,083,1,10,633,0,31,2,6,13,1441,0,66,81,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,084,2,5,198,0,8,0,7,3,178,0,0,57,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,085,1,1,297,0,8,0,2,3,215,0,16,11,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,086,4,3,1922,0,52,4,6,43,1529,1,88,696,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,087,0,33,2113,0,16,7,3,5,2654,0,0,2619,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,088,2,0,67,0,2,0,2,1,37,0,0,56,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,089,95,2162,45455,2,1008,110,248,264,26399,61,0,12843,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,090,0,7,62,0,3,0,0,16,79,0,0,5,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,091,2,51,620,0,15,1,8,57,528,0,0,82,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,092,2,12,778,0,12,0,12,55,987,0,0,499,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,093,0,238,866,0,8,2,2,15,695,0,0,17,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,094,1,36,1978,0,51,13,12,44,2389,3,45,92,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,096,0,130,820,0,18,1,11,107,640,0,0,52,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,097,2,275,9684,0,90,12,47,105,7053,28,40,4649,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,098,2,0,38,0,1,0,5,3,184,0,0,29,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,099,2,73,3120,0,48,13,10,66,6352,0,28,107,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,100,0,34,235,0,19,2,1,155,410,0,0,23,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,101,2229,4726,137562,65,2774,214,3478,684,55939,468,20,21720,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,102,1,60,2480,0,36,7,5,35,2237,3,0,1626,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,103,0,6,743,0,11,1,0,16,1195,2,0,1121,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,104,0,4,587,0,12,1,2,2,830,1,0,81,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,105,0,13,358,0,6,0,6,1,269,3,0,34,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,106,5,99,2853,0,148,9,12,69,4160,2,9,268,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,107,1,27,3632,0,20,1,11,21,4923,1,17,2846,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,108,13,143,8439,1,163,33,99,95,7848,14,31,5457,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,109,0,55,1806,0,19,2,22,61,1265,6,0,201,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,110,0,0,34,0,0,0,0,1,117,0,4,34,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,111,0,37,1650,0,13,0,11,0,2256,0,0,55,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,112,0,55,222,0,0,0,1,1,268,0,0,12,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,113,0,3,56,0,0,0,0,1,28,0,0,5,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,114,0,161,1481,0,43,2,6,93,2750,0,0,608,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,115,0,0,70,0,0,1,3,0,230,0,0,6,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,116,0,0,24,0,0,0,0,0,49,0,0,50,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,117,0,0,5,0,0,0,0,0,11,0,0,1,Cifras Revisadas.
Vehículos de motor registrados en circulación. Anual,Municipal,2017,07,118,0,0,7,0,0,0,0,0,17,0,0,0,Cifras Revisadas.
