PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,010,0,53,6631,0,222,735,4,169,3242,0,0,22,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,011,0,0,283,0,0,52,0,0,613,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,012,0,0,265,0,0,54,0,0,248,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,013,0,0,99,0,0,3,0,0,168,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,014,0,0,502,0,1,17,0,0,985,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,015,0,0,85,0,0,22,0,0,268,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,016,0,0,146,0,0,21,0,0,133,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,017,6,20,4571,0,82,652,9,129,4384,0,0,14,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,018,33,376,30239,0,590,2409,28,302,13861,0,0,165,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,019,2,11,1055,0,1,157,0,8,1149,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,020,0,156,5999,0,25,559,0,195,6005,0,0,9,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,021,0,0,513,0,10,43,0,0,356,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,022,0,28,3233,0,7,646,1,9,2026,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,023,0,0,175,0,0,67,0,1,593,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,024,0,5,2594,0,10,349,0,1,1930,0,0,37,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,025,0,177,29932,0,124,169,0,101,10835,0,0,181,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,026,0,0,187,0,0,29,0,4,414,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,027,3,43,5106,0,97,846,15,16,2971,0,0,20,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,028,0,79,6885,0,28,478,0,178,5117,1,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,029,0,0,114,0,0,16,0,0,118,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,030,106,975,76654,4,1383,10986,349,370,37682,129,0,834,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,031,5,5,2190,0,14,217,5,6,1481,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,032,0,64,5977,0,2,462,0,109,3839,0,0,17,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,033,5,1,4910,0,16,684,14,92,4540,0,0,28,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,034,0,0,21,0,0,17,0,0,221,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,035,28,2662,79522,0,661,4787,44,338,30479,2,0,1077,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,036,0,0,318,0,0,68,4,19,781,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,037,1,0,633,0,0,74,1,4,894,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,05,038,0,3,2307,0,4,537,1,8,1891,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,001,1,57,1160,0,9,4,0,41,3052,0,0,79,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,002,534,604,23046,15,240,70,506,114,15439,0,0,3042,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,003,0,21,986,0,11,5,0,6,1678,0,0,38,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,004,0,25,842,0,5,3,0,7,1701,0,0,55,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,005,0,59,1620,0,11,7,0,5,3185,0,0,35,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,006,0,9,125,0,0,1,0,1,674,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,007,15,455,10794,1,130,34,2,71,8971,0,0,1572,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,008,5,10,258,0,1,1,1,12,694,0,0,8,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,009,0,193,5321,0,31,17,0,46,9314,0,0,575,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,06,010,5,189,8371,0,65,23,5,53,5241,0,0,1058,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,003,4,153,1153,0,60,11,0,63,2667,0,0,15,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,009,5,84,1758,0,19,6,27,64,1941,0,0,82,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,017,3,117,2346,0,44,9,23,97,2792,0,0,103,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,019,0,282,7369,0,265,19,0,339,7578,0,0,30,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,020,0,44,788,0,27,0,0,80,1976,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,021,0,69,642,0,42,3,0,106,1036,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,027,0,96,3333,0,68,0,1,162,3057,0,0,114,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,034,0,22,1160,0,33,4,0,316,2420,0,0,39,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,040,0,76,2131,0,77,1,1,100,2610,0,0,91,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,057,0,43,808,0,35,0,0,98,1952,0,0,8,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,059,1,333,1234,0,58,5,1,176,1773,0,0,8,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,061,0,18,1774,0,34,16,15,65,1947,0,0,75,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,065,0,214,1723,0,62,18,0,168,2672,0,0,78,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,068,12,122,1407,0,28,7,30,124,1236,0,0,12,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,074,1,122,2796,6,58,31,3,97,2570,0,0,18,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,078,2,1116,9837,2,457,17,1,374,6893,0,0,221,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,081,1,40,860,0,35,0,14,119,1324,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,089,30,1144,19450,2,563,61,59,253,15528,0,0,288,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,097,0,219,2679,0,78,0,0,101,3383,0,0,13,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,101,1484,3137,46717,67,1904,160,1981,529,23168,0,0,2236,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,106,0,39,1641,0,106,4,4,91,3060,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,108,3,131,3479,0,77,31,6,83,4909,0,0,35,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,07,109,0,73,948,0,6,8,1,173,1475,0,0,18,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,001,0,8,4294,0,0,0,0,20,2527,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,002,2,13,5959,0,1,1,0,15,3536,0,0,10,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,003,1,10,645,0,1,0,0,1,1111,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,004,4,1,582,0,0,2,0,0,340,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,005,8,3,17237,0,3,30,0,4,5330,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,006,1,0,589,0,0,1,0,0,1383,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,007,0,0,390,0,0,0,0,6,1569,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,008,0,0,32,0,0,0,0,0,233,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,009,1,29,1484,0,13,7,0,25,2614,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,010,3,4,2157,0,0,2,0,3,3967,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,011,31,42,6590,0,22,16,0,32,6535,0,0,26,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,012,1,1,234,0,0,0,0,8,977,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,013,5,0,1018,0,0,9,0,2,2196,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,014,1,0,120,0,0,0,0,0,418,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,015,3,0,186,0,0,0,0,0,597,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,016,4,0,314,0,0,0,0,0,641,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,017,2,115,21796,0,21,17,0,47,22024,0,0,59,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,018,3,0,562,0,0,0,0,0,1926,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,019,539,1030,168626,0,726,314,0,725,81769,0,0,1835,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,020,0,0,38,0,1,0,0,0,254,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,021,49,123,26574,0,97,33,0,88,15099,0,0,206,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,022,1,0,266,0,0,0,0,0,1046,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,023,0,0,539,0,0,0,0,0,1070,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,024,4,2,828,0,9,0,0,4,1579,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,025,0,7,1274,0,1,0,0,5,1853,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,026,1,0,462,0,0,0,0,0,1299,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,027,0,19,1262,0,2,0,0,20,2615,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,028,3,0,3238,0,0,22,0,0,2403,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,029,5,1,474,0,0,0,0,0,1797,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,030,1,0,53,0,2,0,0,0,277,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,031,12,17,3529,0,1,4,0,7,5642,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,032,0,204,16698,0,78,48,0,60,13069,0,0,187,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,034,2,0,800,0,0,5,0,2,2009,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,035,3,5,8232,0,0,0,0,2,3374,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,036,18,44,4051,0,6,6,0,62,4217,0,0,21,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,037,302,882,273210,0,3254,444,0,428,76694,0,0,487,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,038,4,0,583,0,5,0,0,3,1369,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,039,0,4,313,0,3,1,0,18,683,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,040,4,11,2945,0,0,1,0,8,5342,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,042,0,0,73,0,0,0,0,0,655,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,043,0,0,537,0,0,0,0,10,856,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,044,1,2,303,0,0,0,0,0,796,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,045,12,21,5199,0,3,2,0,23,6246,0,0,12,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,046,0,0,32,0,0,0,0,0,195,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,047,0,0,113,0,1,0,0,0,338,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,048,14,2,2716,0,0,1,0,6,6391,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,049,4,1,66,0,0,0,0,0,369,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,050,18,48,10168,0,37,6,0,40,9509,0,0,40,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,051,3,0,182,0,0,0,0,0,539,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,052,2,28,5387,0,0,19,0,2,5386,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,053,5,0,1636,0,0,7,0,0,1371,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,054,1,0,934,0,0,0,0,0,3147,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,055,6,0,1517,0,0,1,0,2,2175,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,056,0,0,36,0,0,0,0,0,516,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,057,2,0,159,0,0,0,0,0,571,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,058,0,0,95,0,0,0,0,0,38,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,059,4,11,641,0,3,7,0,4,803,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,060,4,13,1229,0,3,7,0,2,1049,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,061,0,1,311,0,0,0,0,1,1464,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,062,14,21,3192,0,3,2,0,13,4283,0,0,14,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,063,0,1,532,0,0,1,0,1,1024,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,064,1,0,104,0,0,0,0,0,711,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,065,0,1,86,0,0,0,0,0,463,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,066,0,0,75,0,0,0,0,0,324,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,08,067,0,3,376,0,0,0,0,4,1469,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,002,0,5900,119440,0,2,197,0,152,9958,0,0,2337,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,003,0,7939,212306,0,2,565,0,157,4660,0,0,4270,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,004,0,1069,29930,0,0,53,0,58,887,0,0,689,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,005,0,16661,258740,0,5,1138,0,815,8149,0,0,4455,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,006,0,7201,105174,0,1,228,0,214,5866,0,0,3112,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,007,0,15187,227131,0,4,438,0,568,11023,0,0,5179,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,008,0,1695,43356,0,2,149,0,40,923,0,0,810,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,009,0,392,8391,0,0,20,0,19,804,0,0,85,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,010,0,6976,170629,0,4,617,0,228,5724,0,0,3488,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,011,0,1831,25174,0,0,68,0,31,1289,0,0,455,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,012,0,4862,132307,0,2,567,0,90,4175,0,0,2373,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,013,0,3280,49231,0,0,103,0,72,1893,0,0,952,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,014,0,4017,219579,0,2847,2710,0,39,8290,0,0,7367,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,015,0,6140,222935,0,437,1933,0,165,18508,0,0,10934,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,016,0,3628,197202,0,4,972,0,239,14630,0,0,6003,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,09,017,0,8720,116643,0,1,190,0,278,4695,0,0,3289,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,001,4,20,1534,0,8,6,17,21,3162,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,002,0,0,62,0,0,0,0,3,335,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,003,0,0,69,0,0,0,2,0,533,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,004,3,15,1118,2,16,4,5,70,3090,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,005,145,3592,59557,3,714,128,126,1321,33896,14,0,1002,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,006,0,3,135,0,0,0,0,0,1035,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,007,36,2362,25981,1,387,49,105,539,13988,21,0,389,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,008,3,40,2085,0,34,5,4,47,3900,0,0,5,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,009,0,1,225,0,2,0,3,2,1193,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,010,0,0,205,0,0,0,2,0,750,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,011,0,0,125,0,0,0,1,0,1014,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,012,10,206,9546,0,8,6,18,12,5607,1,0,60,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,2001,10,013,0,8,943,0,2,0,0,2,1859,0,0,1,Cifras Definitivas.
