PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,001,191,4644,81036,0,968,127,0,609,54347,0,0,5956,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,002,1,16,476,0,0,6,0,0,1573,0,0,12,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,003,10,132,1888,0,30,5,0,0,5048,0,0,62,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,004,0,8,263,0,2,4,0,0,709,0,0,7,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,005,0,48,1661,0,64,126,0,0,2674,0,0,110,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,006,6,61,1443,0,25,1,0,7,1755,0,0,37,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,007,0,65,1430,0,6,8,0,0,2266,0,0,32,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,008,0,24,139,0,10,2,0,0,439,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,009,0,28,281,0,4,6,0,0,984,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,010,0,0,319,0,0,2,0,0,930,0,0,4,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,01,011,0,11,575,0,11,1,0,0,805,0,0,21,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,02,001,0,272,64739,0,205,148,0,0,32435,0,0,465,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,02,002,0,1105,168160,0,735,325,0,0,67103,0,0,951,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,02,003,0,72,19713,0,27,203,0,0,12838,0,0,172,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,02,004,0,5830,209555,0,567,319,0,0,89620,0,0,966,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,02,005,0,0,5724,0,0,7,0,0,4016,0,0,35,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,03,001,0,0,7139,0,0,13,0,0,7534,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,03,002,36,94,8977,0,11,3,0,73,9341,2,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,03,003,0,820,38082,0,62,53,0,382,20575,0,0,104,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,03,008,61,1295,10161,2,39,15,41,167,6161,3,169,89,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,03,009,10,188,925,0,0,0,0,38,964,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,001,9,47,670,1,4,1,10,7,362,2,0,180,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,002,208,383,23525,0,133,77,107,335,22575,0,0,5428,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,003,0,362,8449,0,28,47,0,74,3427,0,0,3854,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,004,0,0,1517,0,0,35,0,0,1941,0,0,502,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,005,33,0,177,6,4,6,29,0,423,11,0,18,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,006,0,0,176,0,0,0,0,0,383,0,0,58,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,007,0,0,62,0,0,0,0,0,36,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,008,2,1,133,1,0,0,9,0,171,0,0,6,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,04,009,0,0,2109,0,0,0,0,38,3169,0,0,370,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,002,11,149,8989,0,110,639,0,0,3741,0,0,3,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,003,1,2,1817,0,34,0,0,0,1883,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,004,0,1,959,0,29,0,0,0,1389,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,006,0,0,1315,0,39,0,0,12,1437,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,007,0,0,527,0,0,0,0,0,849,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,009,1,1,1572,0,0,0,0,0,2023,0,0,1,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,010,0,3,4471,0,158,0,0,14,2685,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,011,0,0,671,0,0,0,0,0,806,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,014,0,0,427,0,3,22,0,0,720,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,017,2,0,2280,0,0,2,0,0,3144,0,0,2,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,018,0,1,23174,0,116,2,0,76,11968,0,0,39,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,019,0,0,628,0,0,0,0,0,984,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,020,4,59,4048,0,11,0,0,31,4111,0,0,0,Cifras Definitivas.
Vehículos de motor registrados en circulación. Anual,Municipal,1996,05,022,4,1,1588,0,1,1,0,1,1396,0,0,1,Cifras Definitivas.
